leaf_categ_id	site_id	gpc_id
165673	0	216
52381	2	7230
176975	3	300
88458	2	245
175645	186	5114
177925	2	2977
19058	2	5971
51007	0	486
127402	3	5831
41248	3	503348
28235	0	1255
102950	2	4086
45169	2	6104
170113	2	7097
92703	3	191
71188	0	8025
175738	101	3676
20706	0	2947
50926	2	7261
48624	71	135
29418	0	5
134650	71	4491
29476	2	216
20217	0	216
41415	0	503032
15211	15	149
1052	2	245
10899	2	1
36124	186	6103
2767	0	499879
1057	186	245
163225	77	5624
20787	77	6503
20307	2	1604
33731	77	2641
101428	0	6481
32862	2	252
41729	0	0
165721	0	1470
1060	0	1604
37975	0	60
173676	100	8448
182057	2	1604
41263	77	503758
43420	0	733
30007	2	149
7707	0	3500
163456	0	212
179376	3	5831
20860	0	503752
84172	100	916
2606	3	4554
43331	0	3495
3921	15	5099
164128	0	3865
23780	3	149
44038	2	4986
94905	2	8156
38207	71	6348
3105	2	2669
39745	2	8156
29446	0	216
63583	15	4453
6410	2	916
53242	2	218
49995	100	919
103962	2	216
50637	77	191
110937	0	192
105512	3	6227
223	3	5971
50638	0	194
48921	77	3584
175633	2	5441
1068	2	1604
33050	186	5367
42196	186	300
74705	2	216
31504	2	325
25448	2	296
179268	101	6540
57821	0	5408
1095	2	784
152566	0	204
101567	101	61
110485	2	5122
179327	71	5831
15054	71	0
72803	0	6104
159892	0	2920
179343	3	990
6237	100	916
170082	0	7349
95187	0	479
63598	2	216
16078	77	0
48606	100	305
29272	3	784
41978	71	4634
11100	2	216
11185	15	5269
179923	100	916
761	15	5971
3973	2	216
166850	0	778
181146	186	6103
146225	2	8493
166733	0	5122
131598	186	4451
179352	2	5831
12591	15	216
163122	0	216
11843	0	4775
14985	15	0
43964	2	8227
179509	100	503722
181013	2	2918
57874	2	182
147215	77	5412
60117	15	191
67380	15	149
179521	3	2380
73413	2	4180
108664	0	6030
127405	186	5831
146061	0	7081
320	15	0
44976	0	111
69962	2	245
159095	0	3658
20788	3	2202
177794	0	5
367	0	216
15762	15	5942
4634	2	3584
46791	0	2271
90715	2	7349
48099	0	499879
27187	101	1270
163633	2	7230
60214	2	216
33554	0	2727
158682	2	3805
58093	0	500028
79775	2	6337
74923	0	143
118864	0	628
20641	2	3521
34024	0	7096
11146	0	216
43271	0	7347
171191	2	216
13768	101	216
35164	0	4737
20583	0	4491
37613	0	1074
98035	2	216
157037	100	916
166748	2	1084
98516	2	5124
168058	2	5276
2959	0	6997
288	101	5122
21691	15	5777
41938	2	1470
116019	2	2809
11839	0	3208
124124	2	916
137009	0	1604
111037	0	5122
58137	0	6058
88655	0	8163
147362	2	182
21017	0	784
99282	0	111
28224	0	216
178	2	111
29362	0	784
11331	77	5879
102482	0	5041
95042	2	3888
147902	100	919
63911	15	2047
43068	3	192
3762	77	297
45221	0	171
175789	2	1604
14964	3	4463
60113	2	5122
43529	0	4548
158920	77	6337
262	0	5831
117779	15	6248
38220	101	7029
29258	2	784
106238	15	479
64403	2	3412
10941	3	5504
171833	15	503348
10924	2	216
29884	0	218
20186	2	2628
61795	0	1470
113462	0	5122
118287	2	5122
36428	2	3025
30	2	3928
131476	0	5441
15783	0	203
3276	186	8156
117313	0	567
14144	0	216
13634	2	5
71387	2	3477
80236	0	5301
179405	0	0
103481	2	505399
48681	0	8156
33606	77	505766
44929	2	376
162302	2	916
146472	0	7347
3008	101	6552
33860	2	5504
21167	0	149
24793	2	1078
43848	2	5971
47579	3	7100
286	15	188
110801	2	5122
46529	15	505821
13971	3	216
11841	101	6104
25055	2	499778
58168	77	503729
180292	71	6000
16082	101	6919
43509	77	500090
51056	3	295
140711	2	916
15687	101	1604
152672	2	1604
60890	0	7417
166671	2	1470
36503	2	5971
152668	2	212
150597	15	479
42886	3	7499
87122	3	1013
177778	71	2727
179951	0	499811
43240	0	7347
82148	0	784
181297	3	7461
181059	77	2810
80012	3	317
31650	2	990
3243	2	2810
37704	2	3060
159718	2	245
115729	77	3553
110799	0	5122
145908	0	6058
71277	2	2218
178000	71	6088
170088	2	7280
50364	3	5863
364	2	7338
4769	2	6492
39543	0	216
52536	2	1772
48621	3	7438
168257	2	6407
63657	3	6997
116743	3	631
63558	3	4491
46590	3	5102
20429	15	554
2419	2	3584
57830	2	182
56171	0	7530
73150	0	3424
51268	2	2455
33787	0	216
38071	2	245
33546	77	916
80991	77	6000
48080	2	2620
3796	2	4950
7255	100	916
4713	186	3502
110745	2	5122
146347	0	505371
46862	2	1581
20258	3	216
178990	77	2918
10190	71	5122
181066	0	2810
38488	0	0
46849	2	2271
97076	15	3345
20428	0	554
3926	0	216
211	101	216
180329	0	6000
92891	2	200
14884	2	194
29902	2	3865
181205	3	4792
3827	0	5122
116553	2	4387
4836	101	505286
133198	186	2727
70816	0	305
116233	0	8156
11175	77	331
11115	77	784
152519	2	212
63855	0	2302
1573	186	245
263	2	0
178041	100	2977
2776	0	3553
67237	15	1470
54235	101	4650
57929	0	1604
26224	15	6987
44037	3	4986
84237	77	8016
165978	3	6000
51580	77	203
16108	77	2784
47086	15	7100
154943	2	479
179459	100	8260
164383	2	5122
71474	101	5898
165752	0	8537
153	3	216
51195	0	505299
146243	186	7372
14045	0	3893
180294	77	6000
33682	15	8234
181231	2	7296
41579	0	8210
45369	2	5122
97044	2	3495
37705	0	1097
108820	0	218
41845	0	43617
24815	2	499740
109365	0	135
50313	2	5970
82557	2	7134
10547	2	216
151731	2	1470
31862	100	8260
40047	2	216
43347	0	191
168296	0	3553
175	71	305
18932	3	4669
36407	2	5317
57989	186	204
3243	77	2810
71483	15	5865
29387	2	1043
53219	15	500004
168036	0	5504
163402	15	182
75052	2	499822
75665	71	628
173699	0	200
108650	101	7347
23818	2	499811
24750	0	990
64329	2	149
165382	0	216
133197	2	2727
57912	2	5909
113343	15	2669
79823	0	8156
146101	2	6407
19785	101	8016
179379	101	0
20859	0	6337
41382	2	6164
152362	2	499979
32768	3	216
162983	2	216
66735	0	2991
61788	2	112
71227	2	2671
179417	3	7275
110438	0	5122
20767	2	8016
636	0	1074
20441	2	578
113492	2	7278
41910	3	1623
36475	100	8227
81026	15	6000
1557	15	6000
31764	3	4507
25	2	3553
3007	101	177
88877	0	216
46693	15	3477
167943	71	503735
150006	0	216
12753	0	0
181386	3	1013
11884	0	7089
164450	0	192
178983	15	628
117008	2	4377
20190	3	216
2265	15	503747
93121	2	216
87146	0	1014
173597	2	217
34124	2	216
166678	2	217
38310	2	6997
110051	0	2592
234	101	3867
15236	3	149
180924	3	2503
3388	0	217
618	3	8461
80262	0	5300
45081	2	197
66815	0	4669
177944	100	2641
58309	2	6932
42869	0	388
36865	3	2904
29587	15	479
61390	2	5562
20432	101	554
86652	0	3913
40130	2	2380
155215	0	1604
3878	2	3893
71577	0	252
50023	100	919
2607	2	1259
165326	2	216
46695	2	2155
3280	77	241
3541	2	1270
95056	2	4124
25489	2	6997
50882	15	1137
78207	0	7261
65184	15	5831
3347	186	149
63853	0	7207
25549	0	990
152464	15	211
88669	0	5499
50000	100	919
28153	15	5992
36373	101	479
163177	2	5408
73508	2	216
3330	101	149
18939	15	993
6935	100	916
160857	0	3584
178959	3	7494
56420	2	7128
160916	0	3553
142324	2	4986
147221	0	182
177781	101	2727
180896	2	916
74942	71	3580
30097	186	149
846	3	5863
100451	100	7253
33052	2	6997
175799	186	1604
82597	71	502996
867	2	217
34205	2	505766
121280	2	7362
70826	2	4215
44002	0	4986
6000	100	8260
20785	2	7345
60246	0	6997
38143	2	3337
1341	15	6407
181236	2	7100
47188	0	5971
60110	0	5122
56113	2	1074
104237	2	1470
111101	100	8260
3654	186	1270
50253	15	1259
115982	2	4548
94913	0	388
159163	2	499867
165576	2	3495
10056	0	499969
81094	71	5150
52529	3	5710
165097	2	194
11846	0	479
73306	0	5269
179011	186	5655
73498	2	216
1370	3	6000
2287	0	8
20834	2	3553
16508	0	16
230	71	1259
50863	0	4669
121146	0	5269
110930	2	192
19250	3	5970
10080	0	784
69	2	216
180054	2	916
139872	15	2218
1333	0	505821
83922	3	6382
1422	3	218
34081	0	5122
2642	0	6407
116270	0	1301
1579	3	245
50307	15	3229
158753	0	3625
1321	3	1876
50321	2	6407
56215	2	3376
152948	0	2918
60409	0	216
16191	71	962
46350	2	784
48956	3	3584
175803	186	2862
116026	101	3443
157047	2	916
50427	3	6044
2832	3	4124
164061	0	218
404	3	2306
11435	3	784
181079	15	5122
29525	15	3475
19265	101	521
79703	186	6094
1205	3	3584
117435	0	500062
13540	3	784
177024	77	7280
84615	2	6058
1525	15	3893
117485	2	500057
171136	71	5970
67310	2	5269
82484	2	5
3459	2	5831
29528	2	499865
67434	2	499926
19146	2	6000
165982	101	6000
102952	0	7214
42604	3	2727
180954	15	518
11209	77	5268
20222	0	216
60282	0	216
20586	101	6256
33880	0	6999
163315	0	204
126	3	216
11505	2	1604
3712	3	328
20439	15	575
98032	0	6058
25040	2	499778
110946	0	192
33661	15	2550
15728	0	1604
6395	100	916
2615	186	3867
23833	0	503031
80915	0	0
515	186	8
60391	0	216
515	3	8
79682	3	499908
57217	186	503738
20406	15	561
79623	2	605
20479	2	4491
66730	186	505287
58162	77	7261
11745	0	6464
375	3	5970
24661	0	1074
33629	77	908
82151	2	784
31284	2	5863
825	0	417
28118	2	4770
181119	77	2918
62033	0	1562
6179	2	916
168875	186	1019
41195	0	3893
179498	186	1470
179241	101	178
60347	2	216
27200	0	1270
96956	0	6886
50592	2	241
3744	0	325
34199	100	2977
13677	3	216
36357	0	3208
172511	3	499998
3854	186	5122
20192	0	216
179334	0	5831
162485	71	7154
170117	0	3603
20918	3	5970
106313	3	479
15	0	6492
66965	0	5102
175787	3	1604
177780	15	2727
94847	0	305
11837	71	474
18864	2	3865
2243	186	784
19215	2	6407
21295	0	696
84184	2	2862
20709	2	7338
78118	2	5975
63923	0	114
66798	0	499865
53265	2	218
1013	15	135
166738	0	1901
50515	3	2222
20688	0	6449
104190	2	7097
15225	0	2394
364	3	7338
20696	2	4222
148726	2	60
152330	2	204
82512	0	216
177967	77	2550
163086	0	3893
182030	2	1604
177770	101	5122
1287	2	245
32777	0	4215
67610	2	2904
11706	3	4199
29889	2	35
73330	2	5269
43203	2	192
152586	0	5182
66814	0	4669
159866	0	2571
51027	2	6407
119393	2	1262
43023	2	191
12	15	4491
25220	0	3958
166296	0	576
26396	71	479
56198	2	3778
175631	2	5441
21432	0	216
42866	0	388
45067	3	7347
41361	0	269
20398	2	528
36530	0	3584
57786	0	5622
20723	15	5694
3504	2	5831
180976	2	2034
1437	101	5642
11430	0	784
7119	0	6058
64037	0	1480
14958	0	278
178016	100	8234
67830	0	8156
165608	0	3893
164448	0	192
179372	2	0
50329	186	4737
86531	3	280
33732	0	2641
49990	2	919
28522	0	4778
122759	0	4452
2640	0	6407
73472	0	5
163552	186	5441
41306	2	7347
6520	100	916
77641	77	5161
3017	2	204
11739	2	6407
175668	186	7349
72821	2	2904
74972	0	173
145892	0	6058
181133	2	6103
111038	2	5122
954	15	2669
109617	2	2047
44112	0	7219
24858	0	499740
92786	2	192
241	0	3584
156546	0	7117
179513	3	135
13913	0	135
2978	2	6997
10222	2	5122
33034	15	3412
74033	2	499784
172031	77	2858
43582	0	245
178906	15	217
162927	2	216
3477	0	219
75592	0	2918
20531	3	2918
20450	186	6322
117342	0	2765
3488	15	219
67118	2	135
101972	2	233420
34999	101	7275
162218	0	217
16031	0	499716
24892	0	1078
67611	0	2904
109702	2	5831
107912	2	149
67421	3	4775
63571	2	4491
31568	2	4301
28270	0	3096
80247	2	328
169387	100	894
3284	101	278
160836	2	3584
38019	2	3928
37826	0	6065
20778	15	4788
42610	0	908
33680	2	8234
133065	2	1074
67342	2	149
63786	0	668
83898	15	499879
124104	2	5863
155340	0	1270
79700	101	499955
15989	2	3584
175556	2	2641
13650	0	6085
37926	2	216
152450	2	5514
51049	0	293
38306	101	6997
116496	15	499879
4607	0	325
157063	100	916
972	2	216
164805	0	0
11445	0	784
46809	77	5941
11659	2	653
159062	186	499716
162135	0	217
67470	15	7429
35897	0	216
109505	0	4664
122723	186	3584
11487	2	5598
100467	2	7253
57589	15	5975
50738	0	414
2201	186	216
19190	2	7081
81068	71	6000
20559	77	3696
63883	2	1581
25396	2	1470
198	15	6997
60399	2	216
43431	15	6382
152676	2	204
38147	0	3337
46699	0	5831
20923	0	6407
88533	2	6091
127408	101	5831
405	3	216
82599	101	502996
37631	2	6952
31736	3	505399
43161	0	192
152604	2	204
60151	0	6463
115773	2	6105
33875	15	505399
67337	2	1562
52578	2	5122
32884	100	3850
178982	2	628
61572	0	114
147306	0	5408
165805	0	3865
61405	77	8156
26	2	3553
24959	2	1097
35630	2	173
472	2	3553
34034	77	505373
66639	2	47
63513	3	7137
140096	2	6174
50857	3	499978
24556	2	990
11483	3	1604
652	0	1095
501	0	8018
3300	186	5167
40717	2	217
9051	3	5860
177987	15	2550
133040	2	1074
45016	0	114
11769	2	5557
3225	2	1470
41145	2	216
179	0	325
163123	2	216
3493	0	219
146524	0	5630
3998	0	216
4073	2	216
4233	0	3553
3099	3	114
41068	2	3867
78102	0	2858
95132	15	5311
201	2	216
179977	186	499811
2350	0	245
140707	100	2642
92766	0	192
14986	71	7280
110408	0	191
22694	2	4583
22692	2	1028
43432	0	6308
181125	15	2921
1109	0	784
181178	2	7100
146058	2	6407
11181	0	317
35939	2	216
766	0	5971
67653	77	7494
67724	0	197
54235	71	4650
1408	3	3185
22720	15	5970
167923	3	7501
86534	0	4738
20689	2	8012
50029	2	919
28666	15	536
150044	15	149
20906	15	5970
164310	0	5441
2028	0	503747
163593	15	7210
116173	2	2548
13786	2	216
50626	0	190
33979	2	2671
57883	15	3913
66688	0	6349
67398	0	6104
94916	0	388
179970	2	1037
45003	15	287
66728	101	505832
61598	2	1470
66879	2	112
29920	0	218
15796	0	7313
179854	2	916
75443	2	7347
180905	0	505803
46095	15	505766
29591	0	479
167898	2	4061
80346	2	4737
42207	0	2918
19255	101	5387
155348	3	170
116616	0	49
92706	0	191
29188	2	784
160661	0	177
11749	2	112
164296	0	6540
52368	2	168
38067	0	2380
90637	0	217
40967	2	521
101282	0	499956
159062	3	499716
177798	71	505303
58098	2	500028
15691	3	1831
26344	3	4669
167938	2	143
2795	0	3553
10950	71	3865
113731	0	4335
28063	15	4598
48707	101	263
46818	0	5909
48838	0	784
146434	0	4737
110440	0	5122
164278	0	194
31400	15	6407
146366	0	505371
31586	186	7382
7306	100	3495
101424	3	3988
47184	3	2497
24659	2	1074
33932	2	269
35255	2	264
29793	0	784
41791	2	376
46801	0	499979
15583	15	5411
14080	0	1604
31459	3	3477
46902	2	1581
146384	2	505371
36574	0	6058
95247	0	3584
2533	0	1246
41608	2	388
66903	0	6990
114397	0	696
6408	2	916
6584	100	916
29723	0	499867
41229	0	505373
4388	2	499742
4753	186	6991
175779	101	1604
122321	186	177
22687	2	3982
133240	0	4737
99972	2	216
152941	0	6407
50792	2	2784
149048	2	5011
279	3	784
2416	0	3584
41561	101	8
52445	0	1772
57884	101	173
167125	2	5863
24635	2	990
71008	0	919
152599	0	204
162301	100	916
2646	3	3229
170097	2	5504
20907	2	5970
116196	2	8156
19258	2	5664
123795	101	0
495	2	4244
180349	15	1246
43432	3	6308
180005	2	5831
15238	2	149
164792	0	5971
50552	2	8156
24886	0	3191
99969	0	216
24597	2	990
43350	2	191
69	3	216
1109	15	784
4228	101	3553
179983	101	3272
61091	3	216
101378	2	2497
117035	3	7070
155345	77	5387
4950	3	8156
1539	3	1259
163869	0	4333
101960	15	5975
1234	15	44
7810	77	784
30	186	3928
71181	0	505379
181377	2	1013
20527	0	2918
58553	2	5122
155817	71	503018
164391	186	5122
21568	0	3222
50803	2	1076
4229	2	3553
10814	0	216
64051	2	505299
34217	0	916
177664	3	2761
171994	2	919
180971	3	125
11834	3	4086
100463	2	7253
50976	3	212
94975	0	3888
10336	0	5122
20752	77	3530
163783	0	114
50457	0	916
41629	0	388
4259	2	1470
155207	2	1604
79650	71	2862
2117	0	6125
168213	2	6407
24822	2	499740
1125	0	696
2699	2	135
181214	186	5481
91440	0	5122
168176	2	5122
11102	3	784
91384	101	245
48485	2	328
43493	2	149
6609	100	916
67886	2	4463
79642	0	5863
179016	3	8020
43718	3	503747
22686	3	3272
152918	0	6000
175820	2	235920
62024	0	5269
71376	2	3477
179430	100	114
155175	0	499997
102469	186	630
175749	77	1985
113475	2	3775
7358	0	216
179434	71	8260
44981	77	296
181272	77	62
36023	2	574
42008	2	296
175774	3	1604
24899	2	3191
1526	2	5863
3820	77	5865
33675	71	8234
98038	0	6997
177746	3	4974
16287	2	1084
67488	2	2592
112585	0	2918
168129	77	2808
142177	2	8156
42155	0	363
35748	0	5099
43391	2	57
13942	2	5863
160639	2	6164
4687	0	149
179357	15	5831
133705	77	3988
3251	0	499969
75673	0	4718
116103	0	188
181120	77	499948
8575	15	216
116478	2	916
106317	71	531
177951	15	8231
15179	0	200
66862	3	447
158455	0	3584
114258	2	212
171783	0	0
78201	0	6807
163132	2	5387
764	0	5971
180919	0	499926
117000	0	7261
66743	2	4453
133130	2	4006
179979	77	499840
56172	0	4463
116280	2	385
109756	0	974
6962	100	8526
4690	15	149
48750	101	1270
75658	77	984
80249	2	5302
34260	100	8227
165342	0	216
103433	3	3553
6344	2	916
2501	0	5971
159822	2	2980
14313	101	499924
39587	0	505809
73451	2	4557
31276	0	505766
72759	186	2522
162070	0	5831
375	15	5970
108751	0	3865
39808	2	252
66971	2	2907
146241	0	3530
79737	2	178
1655	2	3867
67779	3	3160
179976	186	7222
80149	0	7261
22684	3	500028
181046	2	7137
137835	101	191
13632	0	5
33651	77	6454
20695	77	3553
63663	2	4175
165399	2	216
4000	15	216
139182	15	6463
82564	0	474
146090	0	3584
37944	0	6456
106402	15	4650
21234	15	170
158938	77	8061
4095	2	216
24752	2	990
60136	0	5122
45510	71	235920
2689	3	6492
169389	0	894
179911	2	916
118979	0	3775
23778	15	5269
3114	0	503758
552	15	4778
115763	71	4453
69813	15	3163
134756	2	5859
177928	2	2977
83159	2	499778
28431	0	2826
149074	0	5014
118661	2	479
151620	101	628
88651	2	6308
164392	186	5122
22670	2	3775
38100	15	3502
360	15	6125
79864	0	252
162155	2	217
73344	0	4463
64575	2	8134
1432	0	1470
34136	2	216
92784	0	192
110790	0	5122
180330	15	6000
43465	101	3580
107	2	216
180289	71	6000
25538	2	3191
156518	0	216
43050	77	191
179984	71	5406
140956	71	191
41000	2	242
47931	0	4507
149916	2	1084
178895	3	60
24611	0	990
57977	0	5567
16248	2	5594
1092	3	252
56117	0	1074
86951	2	5970
66912	2	2380
122722	101	3584
133	0	216
33921	0	6305
11856	0	6842
71257	71	500085
163524	2	1604
163352	2	5424
55830	2	7261
15054	101	0
179405	15	0
103942	0	216
44918	2	7347
13486	100	916
133092	0	4006
73520	0	216
21248	2	505296
38184	3	4171
41817	2	337
43285	0	7347
15030	15	3769
43613	15	245
3701	2	287
26320	2	200
66998	0	7261
19138	2	6000
92857	2	5123
44999	2	302
43014	0	6987
58105	101	4598
86027	0	194
48707	0	263
163033	0	499935
56994	0	1470
110369	2	191
180303	2	6000
11821	2	4435
15905	0	216
20451	3	4171
50277	3	6058
61604	2	1470
98500	2	200
27221	101	1270
30058	0	283
166696	15	204
29223	101	216
178080	0	499840
952	2	216
46893	0	499979
180305	71	6000
163593	0	7210
851	3	2920
35285	77	5831
116136	0	194
67408	71	6842
96880	2	505299
73952	2	3116
6863	100	916
178028	77	6091
43343	0	191
83942	0	114
175669	186	1623
64376	0	70
11764	0	5864
44817	0	3191
67401	2	6104
117350	15	502996
115766	0	4491
1400	2	5863
33783	2	216
152918	2	6000
11870	101	7494
67857	77	499878
168014	0	596
110443	186	5122
147315	2	182
63679	2	5863
28142	77	7096
80217	2	5272
73385	2	4463
177131	100	916
142321	0	4986
158777	2	1259
164427	0	5122
1458	3	7278
146044	2	4986
175556	101	2641
45537	2	503747
20675	0	7165
10905	15	135
85985	3	218
4619	2	321
6750	2	6044
147204	2	5425
30081	2	503017
152377	0	7347
34238	2	3018
39565	3	216
50317	0	6997
166833	0	505312
32748	15	216
168096	77	505797
168076	2	505286
67631	0	5979
43095	15	196
78125	2	477
158918	77	499840
180293	77	6000
112505	71	5150
31962	100	916
164120	0	216
37769	0	6077
15078	2	252
111269	2	5025
3387	0	217
57887	0	1604
163461	0	204
163063	0	216
97675	2	196
564	2	216
86723	71	2047
104718	2	218
30074	101	149
177849	101	1028
62172	15	170
157816	77	499908
177808	77	3740
4685	2	149
67458	77	7429
31475	0	511
50443	0	8227
67380	2	149
110947	2	192
158889	0	296
67496	0	2592
156580	0	7117
2194	101	216
181262	15	61
165099	2	197
36172	0	3603
85040	186	3811
178967	0	217
20705	0	7338
36026	186	7331
181394	2	1013
5204	3	5970
39667	0	216
179818	2	499978
3826	0	5122
2315	2	55
92917	0	200
43006	0	200
47181	2	6071
20561	186	3840
1526	101	5863
126476	186	5020
432	2	218
53304	0	135
6462	100	916
10341	2	5122
33813	3	216
108692	0	3019
182122	3	950
123799	77	0
40020	100	8526
175756	186	2862
57837	0	5622
47159	101	5831
95226	0	3584
49002	2	6058
37723	0	1097
165659	2	6712
104053	2	6997
55996	2	1095
105502	0	5441
19265	0	521
35220	101	7347
57821	3	5408
16345	0	216
145	3	216
175778	2	1604
20659	77	8046
3706	3	5269
44948	71	291
26700	77	5015
159696	0	4335
67699	15	4160
11082	100	916
108690	2	474
21204	77	4463
158795	2	6997
179355	186	5831
159013	2	5025
178029	3	6091
7291	2	216
82576	101	479
15757	2	5942
83115	0	990
15682	3	2271
40070	0	298
20257	3	216
67316	2	5269
3361	186	4055
48603	2	8134
31607	2	839
36463	100	916
158920	101	6337
179248	0	178
57043	0	502991
104	3	216
181194	77	245
38046	2	216
156268	0	216
81686	0	5269
19160	77	6382
82574	2	479
40025	0	597
171092	100	916
11196	3	287
177922	186	2977
168225	0	6058
4249	15	4175
19080	0	431
104034	2	216
46905	0	1581
50761	0	216
169305	0	217
2305	2	8
103946	2	2784
22677	15	500028
12594	0	192
146397	2	505399
156596	0	1279
50930	2	2155
3545	101	1270
636	2	1074
30094	0	149
165932	3	499811
98853	3	3999
167847	2	6766
180928	2	505286
43598	2	7345
45535	0	503747
41461	0	245
3748	77	505825
10912	2	216
101927	2	567
15212	0	149
179351	0	0
111117	2	2641
14295	0	7438
189	2	328
83011	0	4043
140944	2	191
20472	101	2920
63864	3	1581
67822	2	388
93831	77	5831
163370	2	182
20445	186	2700
46851	2	2271
38098	0	7280
32050	101	5124
20214	2	216
582	15	216
11164	101	1301
73886	2	1078
15709	77	187
159166	2	4669
182049	2	1604
177751	71	747
20683	3	3988
140095	2	4215
181176	2	7100
47940	101	7494
181376	3	1013
113741	0	4335
149379	0	216
175	77	305
50580	0	230913
106131	3	1604
181167	0	3502
69967	2	3727
164336	186	197
56732	77	499811
38043	0	216
67616	0	2904
108720	0	3599
67053	2	500086
2508	0	5971
116848	3	499956
159886	0	518
163467	2	2271
71534	2	8134
11521	186	1772
98526	3	5124
33757	0	3893
31705	0	6314
181192	186	3465
6819	100	916
3672	101	296
47921	101	4507
100982	77	538
110791	71	5122
116339	0	296
175626	186	5977
57105	0	7089
146056	2	5970
4091	0	1837
43973	2	8227
50279	2	6058
29224	15	784
163875	0	3865
3301	0	500052
180989	3	2918
95103	0	5594
29970	101	503735
163047	0	675
116318	0	300
181055	2	2810
160921	0	3116
20376	15	7347
45354	0	5971
16705	77	474
37935	0	216
38180	2	6449
51168	101	3742
24961	0	1097
2508	2	5971
7557	0	784
15174	2	192
44938	15	3580
133198	0	2727
574	2	216
26191	2	112
152938	0	1255
52475	3	325
3696	0	305
168	0	1623
171526	2	217
165581	0	3495
36514	0	5971
29596	3	479
43387	0	7278
163128	0	4491
52558	0	7278
163826	0	500002
60175	0	4986
13813	2	216
81069	77	6000
115625	15	359
30106	2	1013
344	0	3584
4701	0	503735
20474	3	5770
41605	0	8
4149	0	6000
180075	2	916
172012	0	6000
20267	3	4471
11976	0	217
105028	2	3865
58015	2	1095
50789	0	216
2026	2	784
53064	2	112
26455	100	7178
158792	0	6997
162144	2	217
150166	2	6058
53120	2	2271
160869	0	3584
6428	100	916
52591	0	5122
14312	0	2920
20612	15	4918
21178	77	1270
51220	2	296
177952	2	8231
1308	77	499969
3998	3	216
58511	0	217
24542	0	990
15910	2	3928
105489	0	5441
50677	186	197
24087	0	1604
16708	0	0
11879	2	7089
35793	2	216
60507	2	1074
20214	0	216
25364	2	505765
6046	100	8526
48722	2	4116
182041	77	1604
31557	0	328
42314	2	3214
36209	3	4669
116488	71	5863
46458	77	8016
145989	0	6464
116282	0	385
6198	100	916
177804	186	500028
109148	77	1013
122649	186	241
172022	101	2904
50622	0	7438
180092	186	499811
95222	2	1259
178018	3	8234
168068	0	45262
890	3	3865
2552	15	6853
36019	2	6457
67676	0	2521
80335	0	317
34230	2	916
90965	2	916
11555	101	207
180328	71	6000
116384	77	5
165693	0	216
94930	3	298
60169	2	4986
1187	2	3625
179354	0	5831
15163	0	196
1170	3	6058
177002	2	499865
110452	2	194
163427	15	5622
20853	77	499745
7110	0	6058
15730	15	1604
2358	3	8
67447	15	7429
70981	3	5504
164076	2	218
3791	0	317
42200	2	328
11666	3	4705
102382	186	624
71566	2	252
749	2	6058
2023	0	990
10336	2	5122
66960	0	4974
175611	100	2528
62041	15	244
171159	2	5122
169348	2	8526
1284	0	3367
66908	2	114
116212	0	8156
2552	101	6853
95495	0	114
142323	2	5971
172022	71	2904
169331	2	2699
37559	2	0
145969	0	4175
147243	0	7313
108738	0	216
41719	0	0
147363	0	5412
159866	2	2571
177684	15	3566
38316	3	6997
24794	2	499740
95048	0	6729
55	2	4124
179387	15	0
10885	3	7
181284	0	61
48739	2	4665
43451	3	146
42022	3	6747
163645	2	212
83183	0	218
179425	3	114
52429	2	5441
42604	77	2727
11877	2	135
3115	3	6382
11062	0	3129
48703	15	263
697	0	219
175559	186	2550
25082	0	499778
159976	0	6997
3999	0	216
179368	71	5831
37983	0	2826
3046	0	182
42010	2	296
80984	3	6000
813	2	6000
11023	71	6463
93125	2	216
15661	3	3913
179477	71	8260
178932	2	3018
11037	15	1270
47009	0	2441
111542	2	4335
64448	2	7280
98735	71	5441
38213	0	2784
48952	0	3584
33667	77	916
528	3	217
160665	0	2826
47274	77	1754
36555	0	6058
133207	100	8526
894	2	4471
34943	2	217
1562	0	245
1302	0	1158
4230	15	3553
158705	0	6000
150955	3	1604
7317	186	3867
175783	3	1604
1355	0	216
41188	2	216
38080	2	7282
29350	15	536
114236	2	1135
19074	2	4554
152692	0	203
1138	3	784
25368	0	500004
98020	0	1084
152392	0	5409
107903	0	149
1471	2	388
70001	101	2497
133002	2	503747
672	0	6997
178216	0	278
14955	186	278
38	77	2628
64070	2	5269
150098	3	5122
123417	2	264
14325	0	5122
6905	100	916
40096	15	2904
3748	3	505825
129782	71	4634
29356	77	784
175605	2	8526
178892	2	0
47269	3	7215
56129	2	1095
45205	186	5975
33565	77	2977
110663	2	192
36547	77	3584
151236	3	143
79846	2	7501
197	15	216
77659	0	5161
116198	0	388
106256	3	476
63532	0	499879
45735	15	496
163381	0	5408
57075	2	135
66761	2	3311
112954	101	355576
173618	0	217
58086	0	4603
12	101	4491
146327	0	95
20644	3	4222
45213	15	3913
34118	2	216
66887	0	112
145840	186	5831
181248	0	7295
175524	71	1604
108164	2	3603
38583	186	5863
108955	2	6000
36283	3	4669
16511	3	4175
181204	77	4790
158941	101	3642
110794	0	5122
159881	15	500087
148485	0	5441
175774	71	1604
28446	0	191
57887	71	1604
145834	77	0
34106	2	216
109064	3	451
130	0	4217
146054	2	3500
4056	15	3185
16191	3	962
45303	0	203
52551	0	839
178041	186	2977
31407	0	3697
