leaf_categ_id,site_id,move_to,leaf_categ_name
177767,0,177767,Health & Beauty:Skin Care:Home Skin Care Devices
177768,0,177768,Jewelry & Watches:Fashion Jewelry:Body Jewelry:Stickers & Body Art
177769,0,177769,Jewelry & Watches:Fashion Jewelry:Body Jewelry:Fake & Cheater Body Jewelry
177770,0,177770,Jewelry & Watches:Men's Jewelry:Other Men's Jewelry
177784,0,177784,"Pet Supplies:Cat Supplies:Dishes, Feeders & Fountains"
177785,0,177785,Pet Supplies:Cat Supplies:Cat Grass & Loose Catnip
177786,0,177786,Pet Supplies:Cat Supplies:Grooming
177787,0,177787,Pet Supplies:Cat Supplies:Health Care
177788,0,177788,Pet Supplies:Dog Supplies:Carriers & Totes
177789,0,177789,"Pet Supplies:Dog Supplies:Dishes, Feeders & Fountains"
177790,0,177790,Pet Supplies:Dog Supplies:Tags & Charms
177791,0,177791,Pet Supplies:Dog Supplies:Toys
177793,0,177793,Pet Supplies:Dog Supplies:Grooming:Claw Care
177794,0,177794,Pet Supplies:Dog Supplies:Grooming:Other Dog Grooming
177795,0,177795,Pet Supplies:Dog Supplies:Training & Obedience:Bite Sleeves & Bite Suits
177796,0,177796,Pet Supplies:Dog Supplies:Clothing & Shoes
177797,0,177797,Pet Supplies:Fish & Aquariums:Coral & Live Rock
177798,0,177798,Pet Supplies:Fish & Aquariums:Health Care
177799,0,177799,Pet Supplies:Fish & Aquariums:Heaters & Chillers
177800,0,177800,Pet Supplies:Fish & Aquariums:Tubing & Valves
177801,0,177801,Pet Supplies:Backyard Poultry Supplies
177802,0,177802,Sporting Goods:Cycling:Bicycle Components & Parts:Bar Ends & Plugs
177803,0,177803,Sporting Goods:Cycling:Bicycle Components & Parts:Bearings
177804,0,177804,Sporting Goods:Cycling:Bicycle Components & Parts:Bolts & Fasteners
177805,0,177805,Sporting Goods:Cycling:Bicycle Components & Parts:Bottom Brackets
177806,0,177806,Sporting Goods:Cycling:Bicycle Components & Parts:Brake Pads
177807,0,177807,Sporting Goods:Cycling:Bicycle Components & Parts:Brake Rotors
177808,0,177808,Sporting Goods:Cycling:Bicycle Components & Parts:Brakes
177809,0,177809,"Sporting Goods:Cycling:Bicycle Components & Parts:Cassettes, Freewheels & Cogs"
177810,0,177810,Sporting Goods:Cycling:Bicycle Components & Parts:Chain Guards & Bash Guards
177811,0,177811,Sporting Goods:Cycling:Bicycle Components & Parts:Chainrings & BMX Sprockets
177812,0,177812,Sporting Goods:Cycling:Bicycle Components & Parts:Derailleurs (Front)
177813,0,177813,Sporting Goods:Cycling:Bicycle Components & Parts:Derailleurs (Rear)
177814,0,177814,Sporting Goods:Cycling:Bicycle Components & Parts:Electric Bicycle Components
177815,0,177815,Sporting Goods:Cycling:Bicycle Components & Parts:Forks
177816,0,177816,"Sporting Goods:Cycling:Bicycle Components & Parts:Handlebar Grips, Tape & Pads"
177817,0,177817,Sporting Goods:Cycling:Bicycle Components & Parts:Handlebars
177818,0,177818,Sporting Goods:Cycling:Bicycle Components & Parts:Headset Spacers
177819,0,177819,Sporting Goods:Cycling:Bicycle Components & Parts:Headsets
177820,0,177820,Sporting Goods:Cycling:Bicycle Components & Parts:Hubs
177821,0,177821,Sporting Goods:Cycling:Bicycle Components & Parts:Rims
177822,0,177822,"Sporting Goods:Cycling:Bicycle Components & Parts:Saddles, Seats"
177823,0,177823,Sporting Goods:Cycling:Bicycle Components & Parts:Seatpost Clamps
177824,0,177824,Sporting Goods:Cycling:Bicycle Components & Parts:Shifters
177825,0,177825,Sporting Goods:Cycling:Bicycle Components & Parts:Skewers
177826,0,177826,Sporting Goods:Cycling:Bicycle Components & Parts:Spokes
177827,0,177827,Sporting Goods:Cycling:Bicycle Components & Parts:Stems
177828,0,177828,Sporting Goods:Cycling:Bicycle Components & Parts:Tires
177829,0,177829,Sporting Goods:Cycling:Bicycle Components & Parts:Tubes
177830,0,177830,Sporting Goods:Cycling:Bicycle Components & Parts:Wheels & Wheelsets
177831,0,177831,Sporting Goods:Cycling:Bicycles
177833,0,177833,Sporting Goods:Cycling:Bicycle Accessories:Bags & Panniers
177834,0,177834,Sporting Goods:Cycling:Bicycle Accessories:Baskets
177835,0,177835,Sporting Goods:Cycling:Bicycle Accessories:Bicycle Transport Cases & Bags
177836,0,177836,Sporting Goods:Cycling:Bicycle Accessories:Carrier & Pannier Racks
177837,0,177837,Sporting Goods:Cycling:Bicycle Accessories:Kickstands
177838,0,177838,"Sporting Goods:Cycling:Bicycle Accessories:Saddle Covers, Seat Covers"
177839,0,177839,Sporting Goods:Cycling:Bicycle Accessories:Training Wheels
177841,0,177841,Sporting Goods:Cycling:Bicycle Electronics:Heart Rate Monitors
177842,0,177842,Sporting Goods:Cycling:Bicycle Electronics:Power Meters
177843,0,177843,Sporting Goods:Cycling:Bicycle Electronics:Other Bicycle Electronics
177845,0,177845,Sporting Goods:Cycling:Bicycle Maintenance & Tools:Puncture Repair
177846,0,177846,Sporting Goods:Cycling:Bicycle Maintenance & Tools:Tools
177847,0,177847,Sporting Goods:Cycling:Bicycle Maintenance & Tools:Workstands
177848,0,177848,Sporting Goods:Cycling:Bicycle Maintenance & Tools:Other Bike Maintenance & Tools
177849,0,177849,Sporting Goods:Cycling:Car & Truck Racks
177850,0,177850,Sporting Goods:Cycling:Cycling Clothing:Base Layers
177851,0,177851,Sporting Goods:Cycling:Cycling Clothing:Casual T-Shirts & Tops
177852,0,177852,Sporting Goods:Cycling:Cycling Clothing:Jersey & Pant/Short Sets
177853,0,177853,Sporting Goods:Cycling:Cycling Clothing:Shorts
177854,0,177854,Sporting Goods:Cycling:Cycling Clothing:Tights & Pants
177856,0,177856,Sporting Goods:Cycling:Cycling Clothing:Vests
177857,0,177857,Sporting Goods:Cycling:Cycling Clothing:Other Cycling Clothing
177858,0,177858,Sporting Goods:Cycling:Vintage Cycling:Vintage Bicycles
177859,0,177859,Sporting Goods:Cycling:Vintage Cycling:Vintage Frames
177860,0,177860,Sporting Goods:Cycling:Vintage Cycling:Vintage Bicycle Accessories
177861,0,177861,Sporting Goods:Cycling:Vintage Cycling:Other Vintage Cycling
177863,0,177863,Sporting Goods:Cycling:Cycling Shoes & Shoe Covers:Shoe Covers
177865,0,177865,Sporting Goods:Cycling:Helmets & Protective Gear:Helmet Accessories
177866,0,177866,Sporting Goods:Cycling:Helmets & Protective Gear:Other Helmets & Protection
177867,0,177867,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Base Layers"
177868,0,177868,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Coats & Jackets"
177869,0,177869,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Coveralls"
177870,0,177870,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Ghillie Suits"
177871,0,177871,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Hoodies & Sweatshirts"
177872,0,177872,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Jacket & Pant Sets"
177873,0,177873,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Pants & Bibs"
177874,0,177874,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Shirts & Tops"
177875,0,177875,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Socks"
177876,0,177876,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Waders"
177877,0,177877,Sporting Goods:Hunting:Gun Storage:Cabinets & Safes
177878,0,177878,Sporting Goods:Hunting:Gun Storage:Gun Sleeves
177879,0,177879,Sporting Goods:Hunting:Gun Parts:Magazines
177881,0,177881,Sporting Goods:Hunting:Gun Smithing & Maintenance:Gun Vises
177882,0,177882,Sporting Goods:Hunting:Gun Smithing & Maintenance:Snap Caps
177883,0,177883,Sporting Goods:Hunting:Gun Smithing & Maintenance:Other Hunting Gun Smithing
177884,0,177884,"Sporting Goods:Hunting:Holsters, Belts & Pouches:Ammunition Belts & Bandoliers"
177885,0,177885,"Sporting Goods:Hunting:Holsters, Belts & Pouches:Holsters"
177886,0,177886,Sporting Goods:Hunting:Range & Shooting Accessories:Ammunition Cases & Cans
177887,0,177887,Sporting Goods:Hunting:Range & Shooting Accessories:Benches & Rests
177888,0,177888,"Sporting Goods:Hunting:Hunting Accessories:Game Carts, Gambrels & Hoists"
177889,0,177889,Sporting Goods:Hunting:Hunting Accessories:Trail Markers & Signs
177891,0,177891,Sporting Goods:Hunting:Tactical & Duty Gear:Chest Rigs & Tactical Vests
177892,0,177892,Sporting Goods:Hunting:Tactical & Duty Gear:Hats & Headwear
177893,0,177893,Sporting Goods:Hunting:Tactical & Duty Gear:Leg Rigs & Belts
177894,0,177894,Sporting Goods:Hunting:Tactical & Duty Gear:Knee & Elbow Pads
177895,0,177895,Sporting Goods:Hunting:Tactical & Duty Gear:Patches
177896,0,177896,Sporting Goods:Hunting:Tactical & Duty Gear:Tactical Clothing
177897,0,177897,Sporting Goods:Hunting:Tactical & Duty Gear:Tactical Footwear
177898,0,177898,Sporting Goods:Hunting:Tactical & Duty Gear:Tactical Gloves
177899,0,177899,Sporting Goods:Hunting:Tactical & Duty Gear:Tactical Bags & Packs
177900,0,177900,"Sporting Goods:Hunting:Tactical & Duty Gear:Tactical, Molle Pouches"
177901,0,177901,Sporting Goods:Hunting:Tactical & Duty Gear:Tactical Slings
177902,0,177902,Sporting Goods:Hunting:Tactical & Duty Gear:Other Tactical & Duty Gear
177903,0,177903,Sporting Goods:Hunting:Range & Shooting Accessories:Black Powder Accessories
177905,0,177905,Sporting Goods:Hunting:Range & Shooting Accessories:Range Gear
177906,0,177906,Sporting Goods:Hunting:Range & Shooting Accessories:Speedloaders
177907,0,177907,Sporting Goods:Hunting:Range & Shooting Accessories:Other Range & Shooting Accs
177908,0,177908,Sporting Goods:Hunting:Taxidermy:Large Animals
177910,0,177910,Sporting Goods:Hunting:Blinds & Treestands:Blinds
177911,0,177911,Sporting Goods:Hunting:Blinds & Treestands:Camouflage Materials
177912,0,177912,Sporting Goods:Hunting:Blinds & Treestands:Blind & Tree Stand Accessories
177913,0,177913,"Sports Mem, Cards & Fan Shop:Fan Apparel & Souvenirs:Mixed Martial Arts (MMA)"
177914,0,177914,"Sports Mem, Cards & Fan Shop:Autographs-Original:Mixed Martial Arts (MMA)"
177916,0,177916,Toys & Hobbies:Educational:Electronic Learning Toys:Game Cartridges & Game Books
177917,0,177917,Toys & Hobbies:Educational:Electronic Learning Toys:Cases & Accessories
177918,0,177918,Toys & Hobbies:Diecast & Toy Vehicles:Play Sets
177,0,177,Computers/Tablets & Networking:Laptops & Netbooks:PC Laptops & Netbooks
178050,0,178050,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Bento Accessories"
178051,0,178051,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Burger Presses"
178052,0,178052,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Canning Supplies"
178053,0,178053,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Choppers"
178054,0,178054,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Egg & Pancake Rings"
178055,0,178055,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Funnels"
178056,0,178056,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Ice Pop Molds"
178057,0,178057,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Nut & Shell Crackers"
178058,0,178058,"Home & Garden:Kitchen, Dining & Bar:Kitchen Tools & Gadgets:Pasta Molds & Presses"
178059,0,178059,"Home & Garden:Kitchen, Dining & Bar:Baking Accs. & Cake Decorating:Cookie Presses"
178070,0,178070,Home & Garden:Fresh Cut Flowers & Supplies:Bulk Fresh Flowers
178071,0,178071,Home & Garden:Fresh Cut Flowers & Supplies:Cut Flower Arranging Supplies
178072,0,178072,Home & Garden:Fresh Cut Flowers & Supplies:Other Fresh Cut Flowers
178080,0,178080,"Sporting Goods:Hunting:Clothing, Shoes & Accessories:Vests"
178081,0,178081,Sporting Goods:Hunting:Hunting Accessories:Decals & Stickers
178084,0,178084,Sporting Goods:Hunting:Knives & Tools:Butchering Knives & Tools
178088,0,178088,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 1
178089,0,178089,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 2
178090,0,178090,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 3
178091,0,178091,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 4
178092,0,178092,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 5
178093,0,178093,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 6
178094,0,178094,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 7
178095,0,178095,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 8
178096,0,178096,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 9
178097,0,178097,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 10
178098,0,178098,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 11
178099,0,178099,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 12
178100,0,178100,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 13
178101,0,178101,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 14
178102,0,178102,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 15
178103,0,178103,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 16
178104,0,178104,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 17
178105,0,178105,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 18
178106,0,178106,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 19
178107,0,178107,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 20
178108,0,178108,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 21
178109,0,178109,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 22
178110,0,178110,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 23
178111,0,178111,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 24
178112,0,178112,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 1:Category 25
178114,0,178114,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 1
178115,0,178115,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 2
178116,0,178116,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 3
178117,0,178117,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 4
178118,0,178118,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 5
178119,0,178119,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 6
178120,0,178120,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 7
178121,0,178121,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 8
178122,0,178122,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 9
178123,0,178123,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 10
178124,0,178124,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 11
178125,0,178125,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 12
178126,0,178126,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 13
178127,0,178127,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 14
178128,0,178128,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 15
178129,0,178129,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 16
178130,0,178130,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 17
178131,0,178131,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 18
178132,0,178132,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 19
178133,0,178133,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 20
178134,0,178134,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 21
178135,0,178135,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 22
178136,0,178136,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 23
178137,0,178137,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 24
178138,0,178138,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 2:Category 25
178140,0,178140,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 1
178141,0,178141,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 2
178142,0,178142,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 3
178143,0,178143,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 4
178144,0,178144,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 5
178145,0,178145,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 6
178146,0,178146,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 7
178147,0,178147,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 8
178148,0,178148,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 9
178149,0,178149,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 10
178150,0,178150,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 11
178151,0,178151,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 12
178152,0,178152,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 13
178153,0,178153,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 14
178154,0,178154,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 15
178155,0,178155,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 16
178156,0,178156,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 17
178157,0,178157,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 18
178158,0,178158,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 19
178159,0,178159,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 20
178160,0,178160,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 21
178161,0,178161,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 22
178162,0,178162,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 23
178163,0,178163,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 24
178164,0,178164,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 3:Category 25
178166,0,178167,Everything Else:Test Auctions:eBay Test Only:Group 4:Category 1
178167,0,178167,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 2
178168,0,178168,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 3
178169,0,178169,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 4
178170,0,178170,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 5
178171,0,178171,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 6
178172,0,178172,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 7
178173,0,178173,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 8
178174,0,178174,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 9
178175,0,178175,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 10
178176,0,178176,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 11
178177,0,178177,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 12
178178,0,178178,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 13
178179,0,178179,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 14
178180,0,178180,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 15
178181,0,178181,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 16
178182,0,178182,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 17
178183,0,178183,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 18
178184,0,178184,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 19
178185,0,178185,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 20
178186,0,178186,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 21
178187,0,178187,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 22
178188,0,178188,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 23
178189,0,178189,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 24
178190,0,178190,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 4:Category 25
178192,0,178192,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 1
178193,0,178193,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 2
178194,0,178194,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 3
178195,0,178195,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 4
178196,0,178196,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 5
178197,0,178197,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 6
178198,0,178198,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 7
178199,0,178199,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 8
178200,0,178200,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 9
178201,0,178201,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 10
178202,0,178202,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 11
178203,0,178203,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 12
178204,0,178204,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 13
178205,0,178205,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 14
178206,0,178206,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 15
178207,0,178207,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 16
178208,0,178208,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 17
178209,0,178209,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 18
178210,0,178210,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 19
178211,0,178201,Everything Else:Test Auctions:eBay Test Only:Group 5:Category 20
178212,0,178212,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 21
178213,0,178213,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 22
178214,0,178214,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 23
178215,0,178215,Everything Else:Test Category For Internal Use Only Parent Level 2:eBay Test Only:Group 5:Category 24
178216,0,178215,Everything Else:Test Auctions:eBay Test Only:Group 5:Category 25
178885,0,178885,Sporting Goods:Fishing:Reels:Reel Parts & Repair
178887,0,178887,Sporting Goods:Outdoor Sports:Air Guns & Slingshots:Air Pistols
178888,0,178888,Sporting Goods:Outdoor Sports:Air Guns & Slingshots:Air Rifles
178889,0,178889,Sporting Goods:Outdoor Sports:Air Guns & Slingshots:BBs & Pellets
178890,0,178890,Sporting Goods:Outdoor Sports:Air Guns & Slingshots:Accessories
178891,0,178891,Sporting Goods:Outdoor Sports:Air Guns & Slingshots:Other Air Guns & Slingshots
178892,0,178892,Tickets & Experiences:Parking Passes
178893,0,178893,Cell Phones & Accessories:Smart Watches
178894,0,178894,Consumer Electronics:Gadgets & Other Electronics:Smart Glasses
178895,0,178895,Musical Instruments & Gear:Vintage Musical Instruments:Vintage Pianos & Keyboards:Pianos:Player Piano Rolls
178896,0,178896,Musical Instruments & Gear:Pro Audio Equipment:MIDI Keyboards & Controllers
178906,0,178906,Coins & Paper Money:Bullion:Gold:Bars & Rounds
178959,0,178959,"Health & Beauty:Nail Care, Manicure & Pedicure:Nail Airbrush Kits & Supplies"
178960,0,178960,"Health & Beauty:Nail Care, Manicure & Pedicure:Electric Files & Tools"
178961,0,178961,"Health & Beauty:Nail Care, Manicure & Pedicure:Gel Nails"
178962,0,178962,"Clothing, Shoes & Accessories:Uniforms & Work Clothing:Coveralls & Jumpsuits"
178963,0,178963,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Shoe Care & Repair"
178964,0,178964,Health & Beauty:Shaving & Hair Removal:Razors & Razor Blades:Women's Razors
178965,0,178965,Health & Beauty:Shaving & Hair Removal:Razors & Razor Blades:Women's Razor Blades
178966,0,67589,Health & Beauty:Health Care:Foot Care
178967,0,178967,Coins & Paper Money:Exonumia:Hobo Nickels
178968,0,178968,Home & Garden:Tools:Measuring & Layout Tools:Chalk Lines & Marking Tools
178969,0,178969,Home & Garden:Tools:Measuring & Layout Tools:Plumb Bobs
178970,0,178970,Home & Garden:Tools:Hand Tools:Putty Knives & Scrapers
178971,0,178971,Home & Garden:Tools:Hand Tools:Wire Brushes
178972,0,178972,Home & Garden:Tools:Hand Tools:Chisels
178973,0,178973,Home & Garden:Tools:Hand Tools:Cutters
178974,0,178974,Home & Garden:Tools:Hand Tools:Files
178975,0,178975,Home & Garden:Tools:Hand Tools:Trowels
178976,0,178976,Musical Instruments & Gear:Wind & Woodwind:Folk & World:Melodicas
178977,0,178977,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Weed & Pest Control:Weed Control:Weeders"
178978,0,178978,"Home & Garden:Yard, Garden & Outdoor Living:Gardening Supplies:Garden Tools & Equipment:Parts & Accessories"
